date,fx_rate,DDR1_nominal_USD,DDR1_real_USD,DDR2_nominal_USD,DDR2_real_USD,DDR3_nominal_USD,DDR3_real_USD,DDR4_nominal_USD,DDR4_real_USD,DDR5_nominal_USD,DDR5_real_USD
2000-01-01,1.0,5.84,11.26564630832841,5.12,9.876731010041347,2.73,5.266303839338453,9.0,17.361441228588305,5.99,11.555003662138216
2000-02-01,1.0,5.84,11.219258352941177,5.12,9.836062117647058,2.73,5.244619058823529,9.0,17.28995294117647,5.99,11.507424235294119
2000-03-01,1.0,5.84,11.15364865497076,5.12,9.778541286549709,2.73,5.213948771929825,9.0,17.18884210526316,5.99,11.440129356725148
2000-04-01,1.0,5.84,11.160175073142188,5.12,9.784263077823288,2.73,5.216999648917496,9.0,17.19889994148625,5.99,11.446823405500293
2000-05-01,1.0,5.84,11.140618691588786,5.12,9.767117757009347,2.73,5.207857710280375,9.0,17.168761682242994,5.99,11.42676471962617
2000-06-01,1.0,5.84,11.075922880371662,5.12,9.710398141695704,2.73,5.177614634146342,9.0,17.06905923344948,5.99,11.360407200929155
2000-07-01,1.0,5.84,11.043855935147656,5.12,9.682284655471918,2.73,5.162624435437175,9.0,17.01964099594673,5.99,11.327516618413435
2000-08-01,1.0,5.84,11.043855935147656,5.12,9.682284655471918,2.73,5.162624435437175,9.0,17.01964099594673,5.99,11.327516618413435
2000-09-01,1.0,5.84,10.986600921658987,5.12,9.632088479262674,2.73,5.135859677419355,9.0,16.931405529953917,5.99,11.268791013824886
2000-10-01,1.0,5.84,10.967647613571017,5.12,9.615471880391029,2.73,5.1269996549741235,9.0,16.902196664749855,5.99,11.24935089131685
2000-11-01,1.0,5.84,10.948759586681977,5.12,9.598912514351323,2.73,5.118170149253732,9.0,16.87308840413318,5.99,11.229977726750864
2000-12-01,1.0,5.84,10.923676517754869,5.12,9.576921878579611,2.73,5.106444673539519,9.0,16.834432989690722,5.99,11.204250400916381
2001-01-01,1.0,5.84,10.861468792710706,5.12,9.522383599088839,2.73,5.0773646924829166,9.0,16.73856492027335,5.99,11.140444874715264
2001-02-01,1.0,5.84,10.836783636363636,5.12,9.500741818181819,2.73,5.065825227272727,9.0,16.700522727272727,5.99,11.115125681818183
2001-03-01,1.0,5.84,10.830629869392391,5.12,9.495346734809768,2.73,5.062948551959114,9.0,16.691039182282797,5.99,11.108813855763772
2001-04-01,1.0,5.84,10.812210430839002,5.12,9.479198185941042,2.73,5.054338095238095,9.0,16.66265306122449,5.99,11.089921315192743
2001-05-01,1.0,5.84,10.757326113931189,5.12,9.431080428652002,2.73,5.028681556683587,9.0,16.578071065989846,5.99,11.033627298364355
2001-06-01,1.0,5.84,10.73311153629713,5.12,9.409851209904334,2.73,5.017362070906022,9.0,16.540754079909963,5.99,11.008790770962298
2001-07-01,1.0,5.84,10.751262232243517,5.12,9.425764148816235,2.73,5.025846899661781,9.0,16.56872604284104,5.99,11.027407666290868
2001-08-01,1.0,5.84,10.751262232243517,5.12,9.425764148816235,2.73,5.025846899661781,9.0,16.56872604284104,5.99,11.027407666290868
2001-09-01,1.0,5.84,10.709005727119598,5.12,9.388717349803484,2.73,5.006093430656935,9.0,16.503604716451434,5.99,10.984065805727122
2001-10-01,1.0,5.84,10.739154954954957,5.12,9.415149549549552,2.73,5.020187162162163,9.0,16.55006756756757,5.99,11.014989414414417
2001-11-01,1.0,5.84,10.745205183098593,5.12,9.42045385915493,2.73,5.023015436619719,9.0,16.559391549295775,5.99,11.021195042253522
2001-12-01,1.0,5.84,10.751262232243517,5.12,9.425764148816235,2.73,5.025846899661781,9.0,16.56872604284104,5.99,11.027407666290868
2002-01-01,1.0,5.84,10.73311153629713,5.12,9.409851209904334,2.73,5.017362070906022,9.0,16.540754079909963,5.99,11.008790770962298
2002-02-01,1.0,5.84,10.71502202247191,5.12,9.39399191011236,2.73,5.008905842696629,9.0,16.51287640449438,5.99,10.990236629213484
2002-03-01,1.0,5.84,10.685007955182073,5.12,9.367678207282914,2.73,4.994875294117647,9.0,16.466621848739496,5.99,10.959451652661064
2002-04-01,1.0,5.84,10.637333630786392,5.12,9.325881539319576,2.73,4.972589180145008,9.0,16.393151143335192,5.99,10.910552816508647
2002-05-01,1.0,5.84,10.625481448467967,5.12,9.315490584958217,2.73,4.9670486908077995,9.0,16.37488579387187,5.99,10.898396211699165
2002-06-01,1.0,5.84,10.619565256124723,5.12,9.310303786191538,2.73,4.964283073496659,9.0,16.365768374164812,5.99,10.892328062360804
2002-07-01,1.0,5.84,10.595966222222222,5.12,9.289614222222223,2.73,4.953251333333333,9.0,16.3294,5.99,10.86812288888889
2002-08-01,1.0,5.84,10.566614515235457,5.12,9.263881218836566,2.73,4.939530415512466,9.0,16.28416620498615,5.99,10.83801728531856
2002-09-01,1.0,5.84,10.549081415929203,5.12,9.248509734513275,2.73,4.931334292035398,9.0,16.257146017699117,5.99,10.820033849557523
2002-10-01,1.0,5.84,10.525794260485652,5.12,9.228093598233997,2.73,4.920448344370861,9.0,16.221258278145697,5.99,10.796148565121413
2002-11-01,1.0,5.84,10.508396253443527,5.12,9.212840550964188,2.73,4.912315371900827,9.0,16.194446280991738,5.99,10.778303691460057
2002-12-01,1.0,5.84,10.491055665566558,5.12,9.19763784378438,2.73,4.904209240924093,9.0,16.16772277227723,5.99,10.760517711771177
2003-01-01,1.0,5.84,10.445092661555313,5.12,9.157341511500547,2.73,4.882723110624315,9.0,16.096889375684558,5.99,10.713374151150056
2003-02-01,1.0,5.84,10.388202178649237,5.12,9.107464923747278,2.73,4.856128758169935,9.0,16.009215686274512,5.99,10.655022440087148
2003-03-01,1.0,5.84,10.371255682436106,5.12,9.09260772158782,2.73,4.848206851549755,9.0,15.983099510603589,5.99,10.6376406742795
2003-04-01,1.0,5.84,10.410883842794762,5.12,9.127350218340613,2.73,4.866731659388647,9.0,16.044170305676857,5.99,10.67828668122271
2003-05-01,1.0,5.84,10.427960196828868,5.12,9.142321268452708,2.73,4.874714270092947,9.0,16.070486604702026,5.99,10.69580164024057
2003-06-01,1.0,5.84,10.416569743309669,5.12,9.132335117422175,2.73,4.869389623156746,9.0,16.052932823593668,5.99,10.684118623702897
2003-07-01,1.0,5.84,10.38254719651606,5.12,9.102507131192162,2.73,4.853485247686446,9.0,16.000500816548723,5.99,10.649222210125206
2003-08-01,1.0,5.84,10.337528021680217,5.12,9.063038265582657,2.73,4.832440325203252,9.0,15.931121951219513,5.99,10.60304672086721
2003-09-01,1.0,5.84,10.304019016747704,5.12,9.033660507833604,2.73,4.816776012965964,9.0,15.879481361426256,5.99,10.568677039438143
2003-10-01,1.0,5.84,10.315164521362899,5.12,9.043431909140075,2.73,4.821986154678204,9.0,15.896657652785288,5.99,10.580108815575986
2003-11-01,1.0,5.84,10.309588756756757,5.12,9.038543567567569,2.73,4.819379675675676,9.0,15.888064864864866,5.99,10.574389837837838
2003-12-01,1.0,5.84,10.281800107816712,5.12,9.014180916442049,2.73,4.806389433962265,9.0,15.845239892183288,5.99,10.5458874393531
2004-01-01,1.0,5.84,10.237648523886204,5.12,8.975472678475578,2.73,4.785750080515298,9.0,15.77719806763285,5.99,10.500601825013419
2004-02-01,1.0,5.84,10.21571462238886,5.12,8.956242956614892,2.73,4.7754967327263,9.0,15.743395822174612,5.99,10.478104552758436
2004-03-01,1.0,5.84,10.193874505611973,5.12,8.93709545697488,2.73,4.765287226082309,9.0,15.709738107963656,5.99,10.455703474078033
2004-04-01,1.0,5.84,10.177555602988262,5.12,8.922788473852723,2.73,4.757658697972253,9.0,15.684589114194239,5.99,10.438965421558166
2004-05-01,1.0,5.544901960784314,9.62220213373341,5.12,8.884859511158345,2.73,4.737434856535601,9.0,15.617917109458027,5.99,10.394591498405953
2004-06-01,1.0,5.239967320261438,9.059345935360204,5.12,8.851935203811541,2.73,4.719879512969825,9.0,15.560042350449972,5.99,10.356072631021705
2004-07-01,1.0,4.944869281045752,8.54011088713998,5.12,8.842573030142782,2.73,4.7148875727128505,9.0,15.54358540454786,5.99,10.345119619249076
2004-08-01,1.0,4.639934640522876,8.00923347980489,5.12,8.837899365750529,2.73,4.7123955602537,9.0,15.535369978858352,5.99,10.33965179704017
2004-09-01,1.0,4.335,7.459214857744994,5.12,8.809960800842992,2.73,4.6974986301369865,9.0,15.486259220231823,5.99,10.306965858798735
2004-10-01,1.0,4.215405405405406,7.215413105558389,5.12,8.763787002096436,2.73,4.672878616352201,9.0,15.405094339622641,5.99,10.252946121593292
2004-11-01,1.0,4.091824324324325,6.971000117018428,5.12,8.722642462180492,2.73,4.650940219092332,9.0,15.332769953051645,5.99,10.204810224308817
2004-12-01,1.0,3.9722297297297295,6.7672538496242725,5.12,8.722642462180492,2.73,4.650940219092332,9.0,15.332769953051645,5.99,10.204810224308817
2005-01-01,1.0,3.8486486486486484,6.5601381255995035,5.12,8.727194989561587,2.73,4.653367640918581,9.0,15.340772442588728,5.99,10.210136325678498
2005-02-01,1.0,3.7250675675675677,6.323089224307468,5.12,8.690907276507277,2.73,4.634018918918919,9.0,15.276985446985448,5.99,10.167682536382538
2005-03-01,1.0,3.613445945945946,6.111383141349533,5.12,8.659402175038842,2.73,4.617220300362507,9.0,15.221605385810463,5.99,10.13082402900052
2005-04-01,1.0,3.489864864864865,5.884088727343761,5.12,8.632579039752196,2.73,4.60291812080537,9.0,15.174455343314406,5.99,10.099443056272587
2005-05-01,1.0,3.3702702702702703,5.68538133794952,5.12,8.637038016528926,2.73,4.605295661157025,9.0,15.182293388429752,5.99,10.104659710743803
2005-06-01,1.0,3.246689189189189,5.474082234997001,5.12,8.632579039752196,2.73,4.60291812080537,9.0,15.174455343314406,5.99,10.099443056272587
2005-07-01,1.0,3.1270945945945945,5.239977267621649,5.12,8.579428219599794,2.73,4.574577937403797,9.0,15.081026167265264,5.99,10.037260749102105
2005-08-01,1.0,3.0035135135135134,5.002098273081853,5.12,8.526927893931669,2.73,4.546584599694034,9.0,14.988740438551762,5.99,9.97583946965834
2005-09-01,1.0,2.8799324324324322,4.7311437285877425,5.12,8.411119517102616,2.73,4.4848352112676055,9.0,14.785171026156942,5.99,9.840352716297787
2005-10-01,1.0,2.760337837837838,4.527841355016494,5.12,8.398445806127574,2.73,4.478077548970367,9.0,14.762893018583627,5.99,9.825525464590658
2005-11-01,1.0,2.636756756756757,4.346961714667723,5.12,8.440840787481072,2.73,4.500682685512368,9.0,14.837415446744071,5.99,9.875124280666332
2005-12-01,1.0,2.5171621621621623,4.1497978607582855,5.12,8.440840787481072,2.73,4.500682685512368,9.0,14.837415446744071,5.99,9.875124280666332
2006-01-01,1.0,2.393581081081081,3.922302348761205,5.12,8.390017862518816,2.73,4.473583743100853,9.0,14.748078273958857,5.99,9.815665429001506
2006-02-01,1.0,2.27,3.7179275827482448,5.12,8.385810230692076,2.73,4.471340220661986,9.0,14.740682046138415,5.99,9.810742828485457
2006-03-01,1.0,2.317191011235955,3.7895181671383487,5.088539325842697,8.321762049816298,2.73,4.4646231347020535,9.0,14.718537806710067,5.99,9.796004606910367
2006-04-01,1.0,2.369438202247191,3.855655623295993,5.053707865168539,8.223619054657016,2.73,4.442377877428999,9.0,14.645201793721975,5.99,9.747195416043848
2006-05-01,1.0,2.42,3.9261945355191257,5.02,8.144420069547937,2.73,4.429136810730253,9.0,14.601549925484353,5.99,9.71814267262792
2006-06-01,1.0,2.400140625,3.884326691959861,4.9582421875,8.024293357439296,2.73,4.418162735381566,9.0,14.565371655104062,5.99,9.694064023785927
